label,info,image path,page url
black-necked grebe,The black-necked grebe or eared grebe (Podiceps nigricollis) is a member of the grebe family of water birds. It was described in 1831 by Christian Ludwig Brehm.,https://upload.wikimedia.org/wikipedia/commons/1/10/Black-necked_Grebe_Schwarzhalstaucher.jpg,https://en.wikipedia.org/wiki/Black-necked_grebe
black-throated sparrow,"The black-throated sparrow (Amphispiza bilineata) is a small New World sparrow primarily found in the southwestern United States and Mexico. It is the only member of the genus Amphispiza; the five-striped sparrow, formerly also classified in Amphispiza, is now thought to be in the monotypic genus Amphispizopsis.It is sometimes referred to as the desert sparrow, due to its preferred habitat of arid desert hillsides and scrub.",https://upload.wikimedia.org/wikipedia/commons/f/f7/Amphispiza_bilineata.jpg,https://en.wikipedia.org/wiki/Black-throated_sparrow
blackburniam warbler,"The Blackburnian warbler (Setophaga fusca) is a small New World warbler. They breed in eastern North America, from southern Canada, westwards to the southern Canadian Prairies, the Great Lakes region and New England, to North Carolina.",https://upload.wikimedia.org/wikipedia/commons/3/3e/7Z1E8688.jpg,https://en.wikipedia.org/wiki/Blackburnian_warbler
blonde crested woodpecker,This is a list of animals that represent first-level administrative country subdivisions.,https://upload.wikimedia.org/wikipedia/commons/8/8a/4._La_Lupa_Capitolina.jpg,https://en.wikipedia.org/wiki/List_of_animals_representing_first-level_administrative_country_subdivisions
blood pheasant,"The blood pheasant (Ithaginis cruentus), also known as blood partridge, is the only species in genus Ithaginis of the pheasant family. It is a relatively small, short-tailed pheasant that is widespread and is fairly common in eastern Himalayas, ranging across India, Nepal, Bhutan, China, and northern Myanmar.",https://upload.wikimedia.org/wikipedia/commons/0/0d/Blood_Pheasant.jpg,https://en.wikipedia.org/wiki/Blood_pheasant
blue coau,"Cordyline australis, commonly known as the cabbage tree, tī kōuka or cabbage-palm, is a widely branched monocot tree endemic to New Zealand.
It grows up to 20 metres (66 feet) tall with a stout trunk and sword-like leaves, which are clustered at the tips of the branches and can be up to 1 metre (3 feet 3 inches) long.",NO IMG,https://en.wikipedia.org/wiki/Cordyline_australis
blue dacnis,"The blue dacnis or turquoise honeycreeper (Dacnis cayana) is a small passerine bird. This member of the tanager family is found from Nicaragua to  Panama, on Trinidad, and in South America south to Bolivia and northern Argentina.",https://upload.wikimedia.org/wikipedia/commons/8/81/Dacnis_cayana_-Registro%2C_Sao_Paulo%2C_Brazil_-female-8.jpg,https://en.wikipedia.org/wiki/Blue_dacnis
blue grouse,"Grouse  are a group of birds from the order Galliformes, in the family Phasianidae. Grouse are presently assigned to the tribe Tetraonini (formerly the subfamily Tetraoninae and the family Tetraonidae), a classification supported by mitochondrial DNA sequence studies, and applied by the American Ornithologists' Union, ITIS, International Ornithological Congress, and others.",https://upload.wikimedia.org/wikipedia/commons/0/02/Birkhahn_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Grouse
blue heron,"The great blue heron (Ardea herodias) is a large wading bird in the heron family Ardeidae, common near the shores of open water and in wetlands over most of North America and Central America, as well as the Caribbean and the Galápagos Islands. It is a rare vagrant to coastal Spain, the Azores, and areas of far southern Europe.",https://upload.wikimedia.org/wikipedia/commons/0/08/Ardea_herodias_-Illinois%2C_USA_-flying-8.jpg,https://en.wikipedia.org/wiki/Great_blue_heron
blue malkoha,The blue malkoha or chattering yellowbill (Ceuthmochares aereus) is a species of cuckoo in the family Cuculidae. It was formerly conspecific with the green malkoha until split in 2016.,https://upload.wikimedia.org/wikipedia/commons/8/81/Blue_malkoha_%28Ceuthmochares_aereus_flavirostris%29.jpg,https://en.wikipedia.org/wiki/Blue_malkoha
blue throated toucanet,"The blue-throated toucanet (Aulacorhynchus caeruleogularis) is a near-passerine bird living in the mountain forests of Costa Rica, Panama and far northwestern Colombia. While considered a species based primarily on morphology, some authorities continue to consider it a subspecies of the emerald toucanet.",https://upload.wikimedia.org/wikipedia/commons/f/fc/Blue-throated_Toucanet_-_Panama_H8O8999.jpg,https://en.wikipedia.org/wiki/Blue-throated_toucanet
bobolink,"Two ships of the United States Navy have been named Bobolink, after the American bird, the bobolink.

USS Bobolink (AM-20), was commissioned in 1919 and decommissioned in 1946.",NO IMG,https://en.wikipedia.org/wiki/USS_Bobolink
bornean bristlehead,"The Bornean bristlehead (Pityriasis gymnocephala), also variously known as the bristled shrike, bald-headed crow or the bald-headed wood-shrike, is the only member of the passerine family Pityriasidae and genus Pityriasis.  It is an enigmatic and uncommon species of the rainforest canopy of the island of Borneo, to which it is endemic.",https://upload.wikimedia.org/wikipedia/commons/4/4e/Naturalis_Biodiversity_Center_-_ZMA.AVES.38134_-_Pityriasis_gymnocephala_Temminck%2C_1835_-_Pityriasidae_-_skin_specimen.jpg,https://en.wikipedia.org/wiki/Bornean_bristlehead
bornean leafbird,"The Bornean leafbird (Chloropsis kinabaluensis), also known as the Kinabalu leafbird, is a species of bird in the family Chloropseidae. It is found in humid forest in Borneo, to which it is endemic (elevated areas, including the Meratus Mountains).",https://upload.wikimedia.org/wikipedia/commons/3/3d/Acrocephalus_scirpaceus_Vlaskop_cropped.jpg,https://en.wikipedia.org/wiki/Bornean_leafbird
bornean pheasant,The Bornean peacock-pheasant (Polyplectron schleiermacheri) is a medium-sized pheasant. It is probably the rarest and certainly the least known of all peacock-pheasants.,https://upload.wikimedia.org/wikipedia/commons/e/ec/Bornean_Peacock_Pheasant_by_George_Edward_Lodge.jpg,https://en.wikipedia.org/wiki/Bornean_peacock-pheasant
brandt cormarant,"Phalacrocoracidae is a family of approximately 40 species of aquatic birds commonly known as cormorants and shags. Several different classifications of the family have been proposed, but in 2021 the IOC adopted a consensus taxonomy of seven genera.",https://upload.wikimedia.org/wikipedia/commons/4/4a/Cormoran_Shag.jpg,https://en.wikipedia.org/wiki/Cormorant
brewers blackbird,Brewer's blackbird (Euphagus cyanocephalus) is a medium-sized New World blackbird. It is named after the ornithologist Thomas Mayo Brewer.,https://upload.wikimedia.org/wikipedia/commons/7/7c/Brewer%27s_Blackbird4_.or_%285%29.jpg,https://en.wikipedia.org/wiki/Brewer%27s_blackbird
brown crepper,"The brown creeper (Certhia americana), also known as the American treecreeper, is a small songbird, the only North American member of the treecreeper family Certhiidae.


== Description ==
Adults are brown on the upper parts with light spotting, resembling a piece of tree bark, with white underparts.",https://upload.wikimedia.org/wikipedia/commons/2/23/Brown_Creeper_%28Certhia_americana%29.jpg,https://en.wikipedia.org/wiki/Brown_creeper
brown noody,"The brown noddy or common noddy (Anous stolidus) is a seabird in the family Laridae. The largest of the noddies, it can be told from the closely related black noddy by its larger size and plumage, which is dark brown rather than black.",https://upload.wikimedia.org/wikipedia/commons/8/8e/Anous_stolidus_MHNT.ZOO.2010.11.131.25.jpg,https://en.wikipedia.org/wiki/Brown_noddy
brown thrasher,"The brown thrasher (Toxostoma rufum), sometimes erroneously called the brown thrush or fox-coloured thrush, is a bird in the family Mimidae, which also includes the New World catbirds and mockingbirds. The brown thrasher is abundant throughout the eastern and central United States and southern and central Canada, and it is the only thrasher to live primarily east of the Rockies and central Texas.",https://upload.wikimedia.org/wikipedia/commons/a/a2/116_Ferruginous_Thrush.jpg,https://en.wikipedia.org/wiki/Brown_thrasher
bufflehead,"The bufflehead (Bucephala albeola) is a small sea duck of the genus Bucephala, the goldeneyes. This species was first described by Carl Linnaeus in his landmark 1758 10th edition of Systema Naturae as Anas albeola.The genus name is derived from ancient Greek boukephalos, ""bullheaded"", from bous, ""bull"", and kephale, ""head"", a reference to the oddly bulbous head shape of the species.",https://upload.wikimedia.org/wikipedia/commons/0/0f/Bucephala-albeola-007.jpg,https://en.wikipedia.org/wiki/Bufflehead
bulwers pheasant,"Bulwer's pheasant (Lophura bulweri), also known as Bulwer's wattled pheasant, the wattled pheasant or the white-tailed wattled pheasant, is a Southeast Asian bird in the family Phasianidae endemic to the forests of Borneo. It is currently listed as Vulnerable by the IUCN.


== Etymology ==
Bulwer's pheasant belongs to the order Galliformes, in the family Phasianidae.",https://upload.wikimedia.org/wikipedia/commons/7/70/BirdsAsiaJohnGoVIIGoul_0056.jpg,https://en.wikipedia.org/wiki/Bulwer%27s_pheasant
burchells courser,"Burchell's courser (Cursorius rufus) is a wader in the pratincole and courser family, Glareolidae. The name of this bird commemorates the English naturalist William John Burchell.Native to Africa, Burchell's courser is a small, diurnal, and terrestrial bird that lives in the western parts of southern Africa.",https://upload.wikimedia.org/wikipedia/commons/a/ab/Burchell%27s_Courser.jpg,https://en.wikipedia.org/wiki/Burchell%27s_courser
bush turkey,Turkey bush is a common name for several plants and may refer to:,NO IMG,https://en.wikipedia.org/wiki/Turkey_bush
caatinga cacholote,The Caatinga cacholote (Pseudoseisura cristata) is a species of bird in the family Furnariidae. It is endemic to the Caatinga in northeastern Brazil.,https://upload.wikimedia.org/wikipedia/commons/0/01/Pseudoseisura_cristata_-Paraiba%2C_Brasil-8.jpg,https://en.wikipedia.org/wiki/Caatinga_cacholote
cactus wren,"The cactus wren (Campylorhynchus brunneicapillus) is a species of wren endemic to the deserts of the southwestern United States and northern and central Mexico. It is the state bird of Arizona, and the largest wren in the United States.",https://upload.wikimedia.org/wikipedia/commons/0/0b/2010_Sonoran_Desert_04.jpg,https://en.wikipedia.org/wiki/Cactus_wren
california condor,"Conformity is the act of matching attitudes, beliefs, and behaviors to group norms, politics or being like-minded. Norms are implicit, specific rules, shared by a group of individuals, that guide their interactions with others.",NO IMG,https://en.wikipedia.org/wiki/Conformity
california gull,"The California gull (Larus californicus) is a medium-sized gull, smaller on average than the herring gull but larger on average than the ring-billed gull, though it may overlap in size greatly with both.


== Description ==
Adults are similar in appearance to the herring gull, but have a smaller yellow bill with a black ring, yellow legs, brown eyes and a more rounded head.",https://upload.wikimedia.org/wikipedia/commons/b/b5/California_Gull_%28Larus_californicus%29_RWD2.jpg,https://en.wikipedia.org/wiki/California_gull
california quail,"The California quail (Callipepla californica), also known as the California valley quail or Valley quail, is a small ground-dwelling bird in the New World quail family. These birds have a curving crest or plume, made of six feathers, that droops forward: black in males and brown in females; the flanks are brown with white streaks.",https://upload.wikimedia.org/wikipedia/commons/1/1d/7Z1E8972c.jpg,https://en.wikipedia.org/wiki/California_quail
campo flicker,"The campo flicker (Colaptes campestris) is a species of bird in the woodpecker family. It is found in a wide range of open and semi-open habitats in eastern Brazil, Bolivia, Paraguay, Uruguay and northeastern Argentina, with isolated populations in Amapá and southern Suriname.",https://upload.wikimedia.org/wikipedia/commons/4/4b/Campo_flicker_%28Colaptes_campestris%29_female.JPG,https://en.wikipedia.org/wiki/Campo_flicker
canary,"The Atlantic canary (Serinus canaria), known worldwide simply as the wild canary and also called the island canary, common canary, or canary, is a small passerine bird belonging to the genus Serinus in the finch family, Fringillidae. It is native to the Canary Islands, the Azores, and Madeira.",https://upload.wikimedia.org/wikipedia/commons/2/2a/Serinus_canaria_-Gran_Canaria%2C_Canary_Islands%2C_Spain-8_%281%29.jpg,https://en.wikipedia.org/wiki/Atlantic_canary
